EAN,Merk,Product,Categorie,Volume,Aantal,Inkoopprijs,Minimaal,Maximaal,Winkelprijs,Winstlaag,Winsthoog,SKU,Notities
3349668161348,Paco Rabanne,Black XS,EDT,100 ml,0,26,52.95,72.95,-32.32644628,5.745041322,PAC4332,,undefined
3349668161546,Paco Rabanne,Black XS,EDT,50 ml,0,20,38.95,53.95,-26.32644628,1.67892562,PAC4333,,undefined
3349666002742,Paco Rabanne,Black XS for,EDP,30 ml,8,16.9,49.95,64.95,87.43,12.68801653,23.4731405,PAC4417,ParfumMaster �69.89
3349666002742,Paco Rabanne,Black XS for,EDT,30 ml,0,15,39.95,45.95,-21.32644628,7.397933884,PAC4334,,undefined
3349666002506,Paco Rabanne,Black XS for,EDT,50 ml,0,43.95,63.3,-6.326446281,25.27396694,PAC4369,,undefined,undefined
3349666005330,Paco Rabanne,Black XS for,EDT,80 ml,0,28.08,44.95,74.95,-34.40644628,-2.087024793,PAC4335,,undefined
3349668518449,Paco Rabanne,Black XS Gif,EDT,50 ml ,0,22.5,45.95,64.5,-28.82644628,4.211983471,PAC4352,,undefined
3349668515721,Paco Rabanne,Invictus ASB,0,34.95,37.95,55.02,18.802,20.95991736,PAC4418,,undefined,undefined,undefined
3349668515714,Paco Rabanne,Invictus,ASL,100 ml,0,21.9,41.95,46.95,60.84,1.935950413,5.530991736,PAC4439,
3349668515745,Paco Rabanne,Invictus Deo,7,11.9,26.95,28.95,34.26,1.150826446,2.588842975,PAC4401,PlazaSale �24,undefined,undefined
3349668515752,Paco Rabanne,Invictus DST,7,11.5,25.95,26.95,32.26,0.831818182,1.550826446,PAC4422,Prijslimiet �26.95 | Sensa Parfums �24.50,undefined,undefined
3349668515660,Paco Rabanne,Invictus,EDT,100 ml,20,38,-44.32,-44.32644628,,undefined,undefined,undefined,undefined
3349668524969,Paco Rabanne,Invictus,EDT,150 ml,0,47.9,78.95,84.95,109.45,2.539256198,6.853305785,PAC4358,Bol.com �74
3349668524969,Paco Rabanne,Invictus,EDT,150 ml,10,49,-55.32,-55.32644628,,undefined,undefined,undefined,undefined
3349668515653,Paco Rabanne,Invictus,EDT,50 ml,0,14,45.95,63.85,-20.32644628,12.71198347,PAC4355,,undefined
3349668546046,Paco Rabanne,Invictus Gif,EDT,100 ml,0,41.9,69.95,79.95,99.5,2.068181818,9.258264463,PAC4398,Aretha �72.42 | Los �71.69
3349668567737,Paco Rabanne,Invictus Gif,EDT,100 ml,0,43.9,72.95,79.95,104.5,2.225206612,7.258264463,PAC4408,Bemiddeling - �2.20 | Los �71.69
3349668572694,Paco Rabanne,Invictus Gif,EDT,100 ml,12,38,64.95,97.5,-44.32644628,2.373140496,PAC4423,Los �57.99,undefined
3349668525737,Paco Rabanne,Invictus Gif,EDT,100 ml,0,45,79.95,97.5,-51.32644628,6.158264463,PAC4353,,undefined
3349668566150,Paco Rabanne,Invictus Gif,EDT,50 ml ,0,31.5,56.95,59.95,81.86,3.12107438,5.278099174,PAC4409,Los �43.59
3349668572526,Paco Rabanne,Invictus Gif,EDT,50 ml ,24,26.97,48.95,49.95,81.86,1.899008264,2.618016529,PAC4424,Los �41.79
3349668565931,Paco Rabanne,Invictus Int,EDT,100 ml,0,42.9,73.95,83.95,111.99,3.944214876,11.13429752,PAC4410,Los �78.95
3349668515738,Paco Rabanne,Invictus SG ,0,11.5,26.95,28.95,41.35,1.550826446,2.988842975,PAC4379,PlazaSale �29.89,undefined,undefined
3349668540792,Paco Rabanne,Lady Million,0,15,27.95,30.63,-21.32,-1.230165289,PAC4385,,undefined,undefined,undefined
3349668537099,Paco Rabanne,Lady Million,EDP,80 ml,0,46.5,74.5,109.22,-52.82644628,0.739669421,PAC4365,,undefined
3349668508525,Paco Rabanne,Lady Million,0,10.9,26.95,27.95,41.25,2.150826446,2.869834711,PAC4403,Drogimarkt �29.03,undefined,undefined
3349668524587,Paco Rabanne,Lady Million,EDT,50 ml,0,22.5,42.5,44.95,89.95,1.731404959,3.492975207,PAC4393,Bol.com �45
3349668524570,Paco Rabanne,Lady Million,EDT,80 ml,0,15,51.95,92.48,-21.32644628,16.02603306,PAC4377,,undefined
3349668508471,Paco Rabanne,Lady Million,EDP,30 ml,0,15,37.95,59.95,-21.32644628,5.959917355,PAC4336,,undefined
3349668508488,Paco Rabanne,Lady Million,EDP,50 ml,0,27.5,55.95,58.95,79.95,6.402066116,8.559090909,PAC4337,Bol.com �55.09
3349668508587,Paco Rabanne,Lady Million,EDP,80 ml,0,43,71.95,76.95,111.13,2.406198347,6.001239669,PAC4361,Bol.com �75
3349668579648,Paco Rabanne,Lady Million,EDP,50 ml ,8,40.77,68.95,74.95,97.43,2.479173554,6.79322314,PAC4425,Los �72.95
3349668572816,Paco Rabanne,Lady Million,EDP,50 ml ,0,30.5,54.95,57.95,97.43,2.683057851,4.840082645,PAC4426,Los �57.99 | 80 ml �64.29
3349668545865,Paco Rabanne,Lady Million,EDP,50 ml ,0,35,64.95,94.32,-41.32644628,5.373140496,PAC4382,,undefined
3349668542765,Paco Rabanne,Lady Million,EDP,50 ml ,0,43.95,69.95,87.98,-50.27644628,0.018181818,PAC4378,,undefined
3349668576883,Paco Rabanne,Lady Million,EDP,80 ml ,0,38,64.95,69.95,122.35,2.373140496,5.968181818,PAC4427,Los �64.29
3349668562732,Paco Rabanne,Lady Million,EDP,50 ml,0,40.9,68.95,70.95,86.41,2.349173554,3.787190083,PAC4411,Prijslimiet �70.95 | Parfum Offers �69.95
3349668562640,Paco Rabanne,Lady Million,EDP,80 ml,0,39.9,68.95,76.95,112.35,3.349173554,9.101239669,PAC4419,Parfum Outlet �77.95
3349668568338,Paco Rabanne,Lady Million,EDP,80 ml ,4,36,64.95,74.95,122.35,4.373140496,11.56322314,PAC4428,Drogisterij.net �79.61 | Los �76.95
3349668531127,Paco Rabanne,Lady Million,EDP,80 ml,0,47.5,75.5,109.22,-53.82644628,0.458677686,PAC4364,,undefined
3349668572267,Paco Rabanne,Lady Million,EDP,80 ml,4,42.9,71.95,74.95,122.35,2.506198347,4.66322314,PAC4429,Bottled Heaven �80.46 | Normale versie �64.29
3349668535446,Paco Rabanne,Lady Million,EDP,80 ml,0,39.5,79.95,113.43,-45.82644628,11.65826446,PAC4373,,undefined
3349668565849,Paco Rabanne,Lady Million,EDP,50 ml ,1,29.9,53.95,63.95,97.43,2.564049587,9.754132231,PAC4430,Los �58.95
3349668566242,Paco Rabanne,Lady Million,0,5,19.95,21.95,31.76,3.017768595,4.455785124,PAC4412,,undefined,undefined
3349668563265,Paco Rabanne,Olymp�a Aqua,EDP,30 ml,1,22.9,44.95,49.95,68.64,3.092975207,6.688016529,PAC4413,Dropshipping �49.04
3349668563265,Paco Rabanne,Olymp�a Aqua,EDP,30 ml,4,22.9,44.95,49.95,68.64,3.092975207,6.688016529,PAC4413,Dropshipping �49.04
3349668562824,Paco Rabanne,Olymp�a Aqua,EDP,80 ml,0,39.9,68.95,74.95,86.41,3.349173554,7.66322314,PAC4414,Douglas �84.26
3349668528721,Paco Rabanne,Olymp�a Body,0,20,28.95,29.95,30.63,-5.511157025,-4.79214876,PAC4384,,undefined,undefined
3349668528745,Paco Rabanne,Olymp�a DSP ,3,10.9,26.95,29.95,40.63,2.150826446,4.30785124,PAC4383,Beauty81 �30.81,undefined,undefined
3349668528653,Paco Rabanne,Olymp�a,EDP,30 ml,0,28,52.5,59.5,-34.32644628,3.421487603,PAC4356,,undefined
3349668528660,Paco Rabanne,Olymp�a,EDP,50 ml,0,41,69.95,81.81,-47.32644628,2.968181818,PAC4380,,undefined
3349668528677,Paco Rabanne,Olymp�a,EDP,80 ml,0,49,80.95,104.18,-55.32644628,2.877272727,PAC4362,,undefined
3349668542611,Paco Rabanne,Olymp�a Gift,EDP,50 ml ,0,35.95,64.95,69.95,91.95,4.423140496,8.018181818,PAC4394,
3349668528806,Paco Rabanne,Olymp�a Gift,EDP,50 ml ,0,38,68.95,87.95,-44.32644628,5.249173554,PAC4363,,undefined
3349668537228,Paco Rabanne,Olymp�a Gift,EDP,80 ml ,0,46,92.5,114.95,-52.32644628,14.18181818,PAC4360,,undefined
3349668543144,Paco Rabanne,Olymp�a Inte,EDP,30 ml,0,21.5,45.95,49.95,63.46,5.211983471,8.088016529,PAC4374,Parfum Offers �51
3349668543113,Paco Rabanne,Olymp�a Inte,EDP,50 ml,0,29.9,54.95,59.95,90.82,3.283057851,6.878099174,PAC4375,ParfumMaster �60.99
3349668543083,Paco Rabanne,Olymp�a Inte,EDP,80 ml,0,43.9,72.95,79.95,116.83,2.225206612,7.258264463,PAC4376,Atlas Parfums �74.90
3349668528738,Paco Rabanne,Olymp�a SG 2,0,11.57,27.95,29.95,34.83,2.199834711,3.63785124,PAC4386,,undefined,undefined
3349668081318,Paco Rabanne,Paco,EDT,100 ml,0,18.5,35.95,36.95,69.9,1.021900826,1.740909091,PAC4387,
3349668022304,Paco Rabanne,pour Homme,Afters,Lotion,0,15,32.95,69.9,-21.32644628,2.364876033,PAC4366,,undefined
3349668021345,Paco Rabanne,pour Homme,EDT,100 ml,0,26.5,42.5,81.9,-32.82644628,-2.268595041,PAC4359,,undefined
3349668021642,Paco Rabanne,pour Homme,EDT,30 ml,0,10,24.95,39.95,-16.32644628,1.612809917,PAC4342,,undefined
3349668021543,Paco Rabanne,pour Homme,EDT,50 ml,0,16,37.5,53.95,-22.32644628,4.636363636,PAC4343,,undefined
3349668550500,Paco Rabanne,Pure XS DST ,13,10.9,26.95,28.95,30.78,2.150826446,3.588842975,PAC4431,Drogimarkt �30.03,undefined,undefined
3349668545728,Paco Rabanne,Pure XS,EDT,100 ml,29,39.05,68.95,73.95,96.59,4.199173554,7.794214876,PAC4399,Dropshipping �74.08
3349668545759,Paco Rabanne,Pure XS,EDT,50 ml,52,27.5,49.95,52.95,70.6,2.088016529,4.245041322,PAC4440,100 ml �62.95
3349668545698,Paco Rabanne,Pure XS for ,EDP,30 ml,1,20.94,44.95,51.95,61.27,5.052975207,10.08603306,PAC4407,Parfum Offers �48
3349668545698,Paco Rabanne,Pure XS for ,EDP,30 ml,19,20.94,44.95,51.95,61.27,5.052975207,10.08603306,PAC4407,Parfum Offers �48
3349668545667,Paco Rabanne,Pure XS for ,EDP,50 ml,55,30.65,54.95,59.95,87.86,2.533057851,6.128099174,PAC4415,80 ml �69.89
3349668545636,Paco Rabanne,Pure XS for ,EDP,80 ml,0,45.77,75.95,83.95,112.79,2.512231405,8.264297521,PAC4416,Parfum Outlet �75.95
3349668567263,Paco Rabanne,Pure XS for ,EDP,50 ml ,31,32.22,57.95,61.95,100.99,3.120082645,5.996115702,PAC4389,Los �59.95 
3349668575770,Paco Rabanne,Pure XS for ,EDP,50 ml ,32,29.9,57.95,61.95,100.99,5.440082645,8.316115702,PAC4432,Los �59.95 
3349668567249,Paco Rabanne,Pure XS for ,EDP,80 ml ,0,49.9,82.95,84.95,125.67,3.415289256,4.853305785,PAC4390,Los �77.95
3349668575718,Paco Rabanne,Pure XS for ,EDP,80 ml ,17,39.5,67.95,74.95,122.79,3.030165289,8.06322314,PAC4433,ParfumMaster �76.89 | Los �72.95
3349668550326,Paco Rabanne,Pure XS for ,6,9.9,24.95,26.95,32.18,1.712809917,3.150826446,PAC4434,,undefined,undefined
3349668567218,Paco Rabanne,Pure XS Gift,EDT,100 + ,18,39.9,66.95,67.95,103.89,1.911157025,2.630165289,PAC4402,Los �62.95
3349668578610,Paco Rabanne,Pure XS Gift,EDT,100 ml,3,33,59.95,67.95,103.89,3.778099174,9.530165289,PAC4435,Los �62.95
3349668575732,Paco Rabanne,Pure XS Gift,EDT,100 ml,16,34,59.95,67.95,103.89,2.778099174,8.530165289,PAC4436,Los �62.95
3349668567256,Paco Rabanne,Pure XS Gift,EDT,50 ml ,0,54.95,59.95,80.6,33.18305785,36.77809917,PAC4420,Los �54.95,undefined
3349668575725,Paco Rabanne,Pure XS Gift,EDT,50 ml ,17,25.9,48.95,53.95,80.6,2.969008264,6.564049587,PAC4437,Los �48.95
3349668575794,Paco Rabanne,Pure XS Gift,EDT,50 ml ,21,28.5,50.95,55.95,80.6,1.807024793,5.402066116,PAC4438,Los �48.95
3349666005996,Paco Rabanne,Ultrared Man,EDT,50 ml,0,67.95,88.5,-6.326446281,42.53016529,PAC4370,,undefined,undefined
3349666010532,Paco Rabanne,Ultraviolet,EDP,80 ml,0,32.5,53.5,96.95,-38.82644628,-0.359504132,PAC4344,,undefined
3349666010518,Paco Rabanne,Ultraviolet ,EDT,100 ml,0,31.5,48.95,82.5,-37.82644628,-2.630991736,PAC4345,,undefined
3349666010525,Paco Rabanne,Ultraviolet ,EDT,50 ml,0,18.36,39.95,59.95,-24.68644628,4.037933884,PAC4346,,undefined
3349668111343,Paco Rabanne,XS pour Homm,EDT,100 ml,0,24,45.95,81.95,-30.32644628,2.711983471,PAC4347,,undefined
3349666007617,Paco Rabanne,XS pour Homm,EDT,200 ml,0,29.16,62.95,99.95,-35.48644628,9.775123967,PAC4348,,undefined
3349668111640,Paco Rabanne,XS pour Homm,EDT,30 ml,0,10,25.95,51.95,-16.32644628,2.331818182,PAC4349,,undefined
3349668111541,Paco Rabanne,XS pour Homm,EDT,50 ml,0,15,34.95,60.95,-21.32644628,3.802892562,PAC4350,,undefined
3360370600192,Paloma Picasso,EDP,100 ml,0,69.95,155.54,-6.326,43.96818182,PAL4500,,undefined,undefined,undefined
3360373007905,Paloma Picasso,Minotaure po,EDT,75 ml,0,53.95,97.4,-6.326446281,32.46404959,PAL4501,,undefined,undefined
3607348304547,Playboy,London,EDT,50 ml,0,3,15.95,16.95,29.95,2.141735537,2.860743802,PLA4703,
3607342135956,Playboy,Play It Love,EDT,30 ml,0,3.75,14.95,24.95,-10.07644628,0.672727273,PLA4702,,undefined
3607342136410,Playboy,Play It Spic,EDT,30 ml,0,1.99,12.95,24.95,-8.316446281,0.994710744,PLA4700,,undefined
3607342136465,Playboy,Play It Spic,EDT,50 ml,0,2.49,15.95,29.95,-8.816446281,2.651735537,PLA4701,,undefined
679602854245,Police,Icon,EDP,40 ml,0,7.12,21.95,23.95,29.5,2.335785124,3.773801653,POL9812,Douglas �26.62
679602771214,Police,To Be Camouf,EDT,125 ml,0,12.66,22.95,24.95,47.1,-2.485206612,-1.047190083,POL9813,Parfum.nl �24.95
679602770811,Police,To Be Camouf,EDT,75 ml,0,8.81,19.95,20.95,35.6,-0.792231405,-0.07322314,POL9814,125 ml �24.95
679602604079,Police,To Be Deosti,85,5.8,12.95,24.9,-12.12,-2.815289256,POL9810,,undefined,undefined,undefined
679602611121,Police,To Be Woman,EDP,125 ml,0,10.79,21.95,23.95,42.12,-1.334214876,0.103801653,POL9815,Parfum.nl �23.95
679602611244,Police,To Be Woman,EDP,40 ml,0,8.5,17.95,19.95,24.48,-1.920247934,-0.482231405,POL9811,75 ml �21.95
679602611084,Police,To Be Woman,EDP,75 ml,0,8.81,19.95,21.95,33.24,-0.792231405,0.645785124,POL9816,125 ml �23.95
3351500800001,Porsche Design,The Essence ,EDT,80 ml,0,20,31.95,88.95,-26.32644628,-3.354132231,POR4950,,undefined
8435137701773,Prada,Amber,EDP,50 ml,0,36,69.95,78.75,-42.32644628,7.968181818,PRA4211,,undefined
8435137786084,Prada,Amber,EDP,80 ml,0,44,74.95,79.95,118,3.56322314,7.158264463,PRA4227,Parfum Offers �78
8435137704231,Prada,Amber pour H,EDT,100 ml,0,40,67.95,74.95,99.89,2.530165289,7.56322314,PRA4200,Parfum Offers �68.95
8435137704248,Prada,Amber pour H,EDT,50 ml,0,22,49.95,72.95,-28.32644628,7.588016529,PRA4201,,undefined
8435137725946,Prada,Amber pour H,EDP,50 ml,6,32.9,57.95,59.95,100.48,2.440082645,3.878099174,PRA4231,
3136664056057,Prada,Candy,Bodylo,150 ml,0,15,33.95,34.95,46.47,3.083884298,3.802892562,PRA4221,
8435137727100,Prada,Candy,EDP,30 ml,5,24.5,45.95,49.95,71.23,2.211983471,5.088016529,PRA4236,50 ml �60.95
8435137727094,Prada,Candy,EDP,50 ml,16,34.59,59.95,61.95,95.53,2.188099174,3.626115702,PRA4228,80 ml �69.95
8435137727087,Prada,Candy,EDP,80 ml,1,43,71.95,121.91,-49.32644628,2.406198347,PRA4226,Prijslimiet �71.95 | Parfum Offers �69.95,undefined
8435137727087,Prada,Candy,EDP,80 ml,12,43,-49.32,-49.32644628,,undefined,undefined,undefined,undefined
8435137739035,Prada,Candy Floral,EDT,30 ml,2,21.9,42.95,47.95,62.72,2.654958678,6.25,PRA4237,50 ml �57.95
8435137786527,Prada,Candy Giftse,EDP,50 ml ,9,33.5,59.95,64.95,105.53,3.278099174,6.873140496,PRA4229,Dropshipping �75.56 | Los �60.95
8435137765959,Prada,Candy Gloss,EDT,50 ml,4,33,55.95,56.95,85.98,0.902066116,1.62107438,PRA4238,Avis Store �46.19
8435137751068,Prada,Candy Kiss,EDP,30 ml,6,23.9,44.95,49.95,71.23,2.092975207,5.688016529,PRA4239,Sensa Parfums �45
8435137751051,Prada,Candy Kiss,EDP,50 ml,6,33,57.95,61.95,95.53,2.340082645,5.216115702,PRA4240,Sensa Parfums �58
8435137752713,Prada,Candy Kiss G,EDP,50 ml ,0,38.9,70.95,110.9,-45.22644628,5.787190083,PRA4217,,undefined
8435137732319,Prada,Candy L'Eau,EDT,50 ml,0,22.5,44.5,79.95,-28.82644628,3.169421488,PRA4209,,undefined
8435137732326,Prada,Candy L'Eau,EDT,80 ml,0,38,69.95,99.95,-44.32644628,5.968181818,PRA4202,,undefined
8435137793839,Prada,Candy Night,EDP,30 ml,5,24.5,46.95,51.95,71.23,2.930991736,6.526033058,PRA4241,Dropshipping �51.83
8435137793617,Prada,Candy Night,EDP,50 ml,6,33,57.95,62.95,95.53,2.340082645,5.935123967,PRA4242,Dropshipping �63.80
8435137787944,Prada,Candy Sugar ,EDP,50 ml,0,20,72.95,90.9,-26.32644628,26.12520661,PRA4216,,undefined
2200003570397�,Prada,Infusion de ,EDP,100 ml,7,51,81.95,84.95,132.2,1.596280992,3.753305785,PRA4214,Parfum Outlet �80.95 | Andere EAN �76.95
8435137731299,Prada,Infusion de ,EDT,100 ml,1,79.95,89.95,108.61,51.15826446,58.34834711,PRA4215,,undefined
8435137743209,Prada,Infusion de ,Shower,250 ml,0,15,31.95,39.47,-21.32644628,1.645867769,PRA4223,,undefined
8435137754601,Prada,Infusion de ,EDP,100 ml,7,49.9,80.95,84.95,132.2,1.977272727,4.853305785,PRA4243,Parfum Offers �78.95 | 200 ml �99.95
8435137743896,Prada,Infusion de ,EDP,100 ml,0,38,99.95,119.95,163.95,27.53842975,41.91859504,PRA4222,
8435137721221,Prada,Infusion de ,EDT,50 ml,0,24,47.95,83.95,-30.32644628,4.15,PRA4203,,undefined
8435137713363,Prada,Infusion d'H,EDT,100 ml,0,32,69.95,87.95,-38.32644628,11.96818182,PRA4204,,undefined
8435137713370,Prada,Infusion d'H,EDT,50 ml,0,24,49.95,69.95,-30.32644628,5.588016529,PRA4205,,undefined
8435137743223,Prada,Iris C�dre,EDP,100 ml,0,28,79.95,84.95,124.63,23.15826446,26.75330579,PRA4225,
8435137749300,Prada,La Femme,BL,200 ml,4,14.9,34.95,39.95,55.02,3.902892562,7.497933884,PRA4244,Parfum Offers �43.95
8435137749287,Prada,La Femme,EDP,100 ml,0,44.94,73.95,79.95,145.79,1.904214876,6.218264463,PRA4245,Parfum Offers �79.95
8435137764433,Prada,La Femme Int,EDP,100 ml,0,50,77.95,78.95,155.14,-0.279752066,0.439256198,PRA4232,Parfum Outlet �73.95
8435137765096,Prada,La Femme L'E,EDT,50 ml,3,34,58.95,62.95,92.42,2.059090909,4.935123967,PRA4246,Prijslimiet �50.95 | 100 ml �71.95
8435137719686,Prada,L'Eau Ambr�e,EDP,50 ml,0,24,55.95,77.5,-30.32644628,9.902066116,PRA4206,,undefined
8435137719679,Prada,L'Eau Ambr�e,EDP,80 ml,0,32,74.95,99.95,-38.32644628,15.56322314,PRA4207,,undefined
8435137749638,Prada,L'Homme ASB ,1,9.9,39.95,45.95,71.44,12.49793388,16.81198347,PRA4247,Parfum Offers �47.95,undefined,undefined
8435137749652,Prada,L'Homme DST ,12,12.9,29.5,33.5,36.12,1.984297521,4.860330579,PRA4248,Trendbase �32.50,undefined,undefined
8435137749607,Prada,L'Homme,EDT,100 ml,2,43,69.95,70.95,103.84,0.968181818,1.687190083,PRA4230,Prijslimiet �70.95 | Parfum Offers �54 
8435137749591,Prada,L'Homme,EDT,50 ml,2,28.5,49.95,52.95,75.47,1.088016529,3.245041322,PRA4220,Poelman �46.95 | 100 ml �54
8435137786411,Prada,L'Homme Gift,EDT,50 ml ,1,33.45,58.95,61.95,85.47,2.609090909,4.766115702,PRA4233,Los �46.95 | Los 100 ml �54
8435137765362,Prada,L'Homme L'Ea,EDT,100 ml,3,35,59.95,64.95,103.84,1.778099174,5.373140496,PRA4249,Parfum Offers �61.95
8435137769032,Prada,L'Homme L'Ea,3,5.9,19.95,24.95,39.66,2.117768595,5.712809917,PRA4250,,undefined,undefined
8435137749621,Prada,L'Homme SG 2,9,14.9,31.95,32.95,39.66,1.745867769,2.464876033,PRA4251,,undefined,undefined
8435137749638,Prada,L'Hommme ASB,0,9.9,39.95,49.95,69.99,12.49793388,19.68801653,PRA4234,Nr1parfumerie �51.65,undefined,undefined
8435137782949,Prada,Luna Rossa B,EDP,100 ml,0,42,77.95,81.95,106.54,7.720247934,10.59628099,PRA4224,
8435137801817,Prada,Luna Rossa B,EDP,50 ml ,10,29.9,53.95,57.95,93.28,2.564049587,5.440082645,PRA4252,Los �50
8435137759781,Prada,Luna Rossa C,EDT,100 ml,13,39.81,66.95,69.95,98.86,2.001157025,4.158181818,PRA4253,Poelman �57.99
8435137759811,Prada,Luna Rossa C,EDT,50 ml,3,31.43,54.95,73.58,-37.75644628,1.753057851,PRA4254,Prijslimiet �54.95 | HS Utrecht �39.50,undefined
8435137762743,Prada,Luna Rossa C,EDT,100 ml,0,45,77.95,113.98,-51.32644628,4.720247934,PRA4218,,undefined
8435137801831,Prada,Luna Rossa C,EDT,50 ml ,9,28.5,51.95,54.95,83.58,2.526033058,4.683057851,PRA4255,Los �39.50
8435137745654,Prada,Luna Rossa D,7,13.5,-19.8,-19.82,,undefined,undefined,undefined,undefined,undefined,undefined
8435137750795,Prada,Luna Rossa E,EDT,125 ml,9,39.9,-46.22,-46.22644628,,undefined,undefined,undefined,undefined
8435137750801,Prada,Luna Rossa E,EDT,75 ml,5,29.9,-36.22,-36.22644628,,undefined,undefined,undefined,undefined
8435137729180,Prada,Luna Rossa,EDT,100 ml,4,42.5,61.95,92.95,-48.82644628,-4.283884298,PRA4208,,undefined
8435137729173,Prada,Luna Rossa,EDT,150 ml,0,90.95,104.54,-6.326446281,59.06735537,PRA4212,,undefined,undefined
8435137735150,Prada,Luna Rossa E,EDP,100 ml,1,49,109.95,119.95,154.54,23.7285124,30.91859504,PRA4213,
8435137752652,Prada,Luna Rossa G,EDT,100 ml,0,38,64.95,101.95,-44.32644628,2.373140496,PRA4210,,undefined
8435137773220,Prada,Luna Rossa S,9,3.99,-10.3,-10.31,,undefined,undefined,undefined,undefined,undefined,undefined
8435137758609,Prada,Luna Rossa S,EDT,150 ml,0,47,78.95,84.95,138.23,3.439256198,7.753305785,PRA4235,100 ml �61.95
8435137737826,Prada,Luna Rossa S,EDT,50 ml,4,28.5,-34.82,-34.82644628,,undefined,undefined,undefined,undefined
8435137752812,Prada,Luna Rossa S,EDT,75 ml ,0,33.9,56.95,93.37,-40.22644628,0.72107438,PRA4219,,undefined
8411061411919,Puig,Quorum,EDT,100 ml,0,16.95,39.95,-6.326446281,5.860743802,PUI3000,,undefined,undefined
737052434544,Puma,Jam Man,EDT,90 ml,0,19.95,59.95,-6.326446281,8.017768595,PUM9160,,undefined,undefined
842681001422,Ralph Lauren,Blue,EDT,75 ml,0,30,99.95,109.95,175.5,35.53842975,42.7285124,RAL5823,
3360377017917,Ralph Lauren,Glamorous,EDP,100 ml,0,99.95,109.95,289.95,65.53842975,72.7285124,RAL5835,,undefined
3360377017900,Ralph Lauren,Glamorous,EDP,50 ml,0,149.95,192.95,-6.326446281,101.488843,RAL5836,,undefined,undefined
3605970020231,Ralph Lauren,Notorious Bo,0,10,39.95,69.95,-16.32,12.39793388,RAL5824,,undefined,undefined,undefined
3605970020934,Ralph Lauren,Notorious,EDP,50 ml,0,24,53.95,88.95,-30.32644628,8.464049587,RAL5825,,undefined
3605970020941,Ralph Lauren,Notorious,EDP,75 ml,0,36,69.95,104.95,-42.32644628,7.968181818,RAL5826,,undefined
3605970020286,Ralph Lauren,Notorious,Shower,200 ml,0,10,39.95,69.95,-16.32644628,12.39793388,RAL5827,,undefined
3360377032767,Ralph Lauren,Polo Black,EDT,125 ml,0,72.95,102.98,-6.326446281,46.12520661,RAL5839,,undefined,undefined
3360377032750,Ralph Lauren,Polo Black,EDT,75 ml,0,56.5,76.71,-6.326446281,34.29752066,RAL5840,,undefined,undefined
3360377022928,Ralph Lauren,Polo Blue,EDT,125 ml,0,40,64.95,102.95,-46.32644628,0.373140496,RAL5828,,undefined
3360372012818,Ralph Lauren,Polo,EDT,59 ml,0,64.95,84.2,-6.326446281,40.3731405,RAL5841,,undefined,undefined
3360377009363,Ralph Lauren,Ralph,EDT,100 ml,0,61.95,96.75,-6.326446281,38.2161157,RAL5832,,undefined,undefined
3360377002944,Ralph Lauren,Romance,EDP,30 ml,0,50.95,63.63,-6.326446281,30.30702479,RAL5833,,undefined,undefined
3360377002951,Ralph Lauren,Romance,EDP,50 ml,0,76.95,86.86,-6.326446281,49.00123967,RAL5834,,undefined,undefined
3360372011095,Ralph Lauren,Safari,EDP,75 ml,0,56.95,104.95,-6.326446281,34.62107438,RAL5837,,undefined,undefined
3360372013648,Ralph Lauren,Safari for M,EDT,125 ml,0,69.95,94.99,-6.326446281,43.96818182,RAL5838,,undefined,undefined
3605975054040,Ralph Lauren,The Big Pony,EDT,75 ml,0,28,51.95,86.95,-34.32644628,3.026033058,RAL5829,,undefined
3605975054057,Ralph Lauren,The Big Pony,EDT,75 ml,0,28,51.95,86.95,-34.32644628,3.026033058,RAL5830,,undefined
3605975054071,Ralph Lauren,The Big Pony,EDT,75 ml,0,28,51.95,86.95,-34.32644628,3.026033058,RAL5831,,undefined
3596936136151,Reminiscence Essen,EDP,100 ml,0,33.5,62.95,89.95,-39.82644628,5.435123967,REM7800,,undefined,undefined
737052257679,Replay,Concentr� In,EDT,50 ml,0,8,21.95,45.95,-14.32644628,1.455785124,REP6322,,undefined
